id,artist,album,album_art,top_emotion,id1,id2,id3,id4,id5
5569,Aphex Twin,Selected Ambient Works 85-92,https://i.scdn.co/image/ab67616d0000b27338906032688bb13b135ce19a,surprise,4255,974,11023,860,3625
5570,"Prince, The Revolution",Purple Rain,https://i.scdn.co/image/ab67616d0000b273d52bfb90ee8dfeda8378b99b,joy,10127,11031,4193,469,8572
5571,Prince,Dirty Mind,https://i.scdn.co/image/ab67616d0000b2733d5eebdf65ca2ccb308df87d,anger,8813,6848,10968,5255,1013
5572,Prince,Controversy,https://i.scdn.co/image/ab67616d0000b27309ebad05b5e6170ff780b23c,joy,1496,5571,1597,3949,7461
5573,"Prince, The Revolution",Around the World in a Day,https://i.scdn.co/image/ab67616d0000b273cc6495584fb0e2261ee95868,joy,10477,6531,5678,8319,4250
5574,Wire,Nocturnal Koreans,https://i.scdn.co/image/ab67616d0000b273b7bdfd63834dafa0273fa38c,surprise,10051,8567,1490,2933,10834
5575,Dälek,Asphalt for Eden,https://i.scdn.co/image/ab67616d0000b2735007b0447c34030492cda147,anger,3984,5247,3064,1520,124
5576,Brian Eno,The Ship,https://i.scdn.co/image/ab67616d0000b27370489da0e7f4e3037f71e178,surprise,4838,10296,3631,10705,9468
5577,Beanie Sigel,This Time,https://i.scdn.co/image/ab67616d0000b273b46f17d9f357934eb7ad6d1b,anger,8756,6819,8903,3041,3465
5578,Divine Fits,A Thing Called Divine Fits,https://i.scdn.co/image/ab67616d0000b273f87669ee4482d305dfdffffc,joy,757,1993,4575,11034,9103
5579,Swans,The Seer,https://i.scdn.co/image/ab67616d0000b273e721e0f37e8b68203a2a3480,anger,1697,8348,5978,9435,10490
5580,Spector,Enjoy It While It Lasts,https://i.scdn.co/image/ab67616d0000b2730444a7b9f9206656f4fc5b3f,sadness,9291,1062,7965,8736,7436
5581,Bill Fay,Life Is People,https://i.scdn.co/image/ab67616d0000b2738720eb814e9bb7baa0f12de0,sadness,9903,9160,2189,2869,139
5582,Ariel Pink's Haunted Graffiti,Mature Themes,https://i.scdn.co/image/ab67616d0000b2737ae789dbe007f9bd6de6597d,joy,7153,7766,4167,3092,7547
5583,Shintaro Sakamoto,How to Live With a Phantom,https://i.scdn.co/image/ab67616d0000b2730f83c34e34029b5cc6f60329,surprise,7652,3147,3625,7792,1761
5584,Xibalba,Hasta La Muerte,https://i.scdn.co/image/ab67616d0000b273e791c05a03bc5c6ad3c44b98,sadness,4830,1888,3351,6413,7963
5585,My Morning Jacket,The Tennessee Fire,https://i.scdn.co/image/ab67616d0000b273c71c844602de13e3dcfd7bd7,sadness,399,9889,5513,1698,10345
5586,The Music Tapes,1st Imaginary Symphony for Nomad,https://i.scdn.co/image/ab67616d0000b273b5eecb34b22b54ef96fc0fe7,joy,3479,5866,2074,6374,5991
5587,Black Box Recorder,England Made Me,https://i.scdn.co/image/ab67616d0000b2731d448d4adf5fab74385d7494,joy,3073,5054,3387,5218,626
5588,Quannum,Spectrum,https://i.scdn.co/image/ab67616d0000b27356f11fdd6a7f5bbf7a136390,anger,3739,8889,10623,3855,6975
5589,The Chemical Brothers,Surrender,https://i.scdn.co/image/ab67616d0000b27329dc59785f4c767fcbfc9e38,surprise,10599,4082,9940,2251,5889
5590,Gucci Mane,Woptober,https://i.scdn.co/image/ab67616d0000b273dc61fe64263d8cfd392c4677,anger,3260,4464,8752,4426,4016
5591,Moby & the Void Pacific Choir,These Systems Are Failing,https://i.scdn.co/image/ab67616d0000b273fabee4beada28f8c1bb95d1d,sadness,9911,809,2559,6175,2781
5592,KAG,EP A,https://i.scdn.co/image/ab67616d0000b27331084b4686bccd51df7ca340,anger,10707,3626,4686,7074,4053
5593,Gods Wisdom,Self Restraint,https://i.scdn.co/image/ab67616d0000b27380f8bfb9df5e50825eb09b12,sadness,4633,8496,4944,7437,4459
5594,Kings of Leon,WALLS,https://i.scdn.co/image/ab67616d0000b27353aad61053bd83196f4559fc,joy,6409,3910,5962,230,7111
5595,Katie Gately,Color,https://i.scdn.co/image/ab67616d0000b273610b0853be292b7daf6591f0,surprise,1191,7056,908,6898,2831
5596,Jagwar Ma,Every Now & Then,https://i.scdn.co/image/ab67616d0000b273e0eb5548d448936855e15a57,surprise,4138,8740,4410,1049,10731
5597,Weyes Blood,Front Row Seat to Earth,https://i.scdn.co/image/ab67616d0000b2735bf74623b75ecd3b1ee0b8d6,sadness,1095,6351,122,462,5974
5598,Boogie,Thirst 48 Pt. II,https://i.scdn.co/image/ab67616d0000b273b5d6123b05dba395f1a3c226,anger,5122,4042,5068,9433,5836
5599,The Cure,4:13 Dream,https://i.scdn.co/image/ab67616d0000b273980589b09c55f79a4f90e227,sadness,4938,9774,2152,5481,5702
5600,Jake One,White Van Music,https://i.scdn.co/image/ab67616d0000b27374a23710a5bd2dc668db1be6,anger,5867,584,4300,7221,4969
5601,Jean Grae,Jeanius,https://i.scdn.co/image/ab67616d0000b2737b19ae4df94a320cbba6dce5,anger,6750,3485,7775,3028,9638
5602,Ryan Adams & the Cardinals,Cardinology,https://i.scdn.co/image/ab67616d0000b2738453fb487a83469a1b8aa454,joy,2125,3814,6025,4323,916
5603,Chairlift,Does You Inspire You,https://i.scdn.co/image/ab67616d0000b2735286c6acc49b877f602de62d,sadness,4758,5411,6543,5746,10553
5604,The Legendary Pink Dots,Plutonium Blonde,https://i.scdn.co/image/ab67616d0000b2737f67a7744fe22327d516230d,sadness,2962,6119,7396,6195,1228
5605,Arthur Russell,Love Is Overtaking Me,https://i.scdn.co/image/ab67616d0000b273d3becfaa8851f7b953017ed3,surprise,5541,7792,6993,1761,6470
5606,Upset,She's Gone,https://i.scdn.co/image/ab67616d0000b273b09529137c8c3c4c36d81e58,anger,801,813,9998,7501,9985
5607,Son Lux,Lanterns,https://i.scdn.co/image/ab67616d0000b273cda07d4539f745cd768931f4,anger,9205,6148,7528,7422,4384
5608,Los Campesinos!,No Blues,https://i.scdn.co/image/ab67616d0000b273a9434679d52dc37d5f97c5cb,sadness,8012,8356,1913,516,6892
5609,Sky Ferreira,"Night Time, My Time",https://i.scdn.co/image/ab67616d0000b27306b4e064a2b9849047f3a807,joy,8757,1379,5658,806,9987
5610,Paavoharju,Joko sinä tulet tänne alas tai minä nousen sinne,https://i.scdn.co/image/ab67616d0000b273e3746fdd9ca5c6cb4a12cd17,sadness,9608,8418,4249,6167,5279
5611,Arcade Fire,Reflektor,https://i.scdn.co/image/ab67616d0000b273678bfbaf23b8dfa454017b0b,surprise,5014,2111,7111,5531,842
5612,Nouvelle Vague,Nouvelle Vague,https://i.scdn.co/image/ab67616d0000b273bfe3e812bc50fe7a02312258,joy,6206,9873,8372,9492,755
5613,We Versus the Shark,Ruin Everything!,https://i.scdn.co/image/ab67616d0000b273ffed84ec197e20a8dacbce77,anger,1342,10292,1016,8379,3445
5614,Dälek,Absence,https://i.scdn.co/image/ab67616d0000b27315c4c5a7371fb7c13677501a,sadness,9318,710,10548,6471,205
5615,Decibully,Sing Out America!,https://i.scdn.co/image/ab67616d0000b273797c3fead27df7f42e82994a,joy,7042,4616,10636,579,4080
5616,The Plot to Blow Up the Eiffel Tower,Love in the Fascist Brothel,https://i.scdn.co/image/ab67616d0000b273592fea1c5e9a2c6127b475ae,joy,3428,6652,1083,1243,5606
5617,The Prodigy,Invaders Must Die,https://i.scdn.co/image/ab67616d0000b273bce53a924b756cbaf8aa245c,surprise,4777,8201,6304,1273,1430
5618,Jean on Jean,Jean on Jean,https://i.scdn.co/image/ab67616d0000b2737232f782dbb2b0eb9399b68a,sadness,3777,7642,4071,6687,9126
5619,Clem Snide,Hungry Bird,https://i.scdn.co/image/ab67616d0000b27335992371e2abb8cbfd4d20fa,sadness,922,3656,3124,9381,5629
5620,...And You Will Know Us by the Trail of Dead,The Century of Self,https://i.scdn.co/image/ab67616d0000b2734c2caeb9418e95346bcce218,sadness,5446,110,10881,2917,10079
5621,Heartless Bastards,The Mountain,https://i.scdn.co/image/ab67616d0000b2738379606e09eff9ffed4c48c8,sadness,6138,10395,2873,5161,7422
5622,Quasi,When the Going Gets Dark,https://i.scdn.co/image/ab67616d0000b2737fb1e644d36dae557a2ef239,anger,7357,308,2169,7640,7181
5623,Eef Barzelay,Bitter Honey,https://i.scdn.co/image/ab67616d0000b273846dbf222d1098a8475cd134,joy,1542,8125,8138,3126,3348
5624,Band of Horses,Everything All the Time,https://i.scdn.co/image/ab67616d0000b273024bdaecebd5e9d3b6a0949e,surprise,10146,3473,11010,6898,6962
5625,Adam Green,Jacket Full of Danger,https://i.scdn.co/image/ab67616d0000b273a061cc94db4193cc446ae346,anger,8033,9531,3211,4745,6209
5626,The Books,Music for a French Elevator,https://i.scdn.co/image/ab67616d0000b2733f7e708503d74df06c13eeeb,surprise,6677,7283,7011,10090,10048
5627,deadboy & the Elephantmen,We Are Night Sky,https://i.scdn.co/image/ab67616d0000b273b6884dfe0a6b0bc6006b6452,sadness,5243,560,6143,1728,1321
5628,Rainer Maria,Long Knives Drawn,https://i.scdn.co/image/ab67616d0000b2730a6303c9ed9282d3ce881384,joy,10225,5315,4429,2549,9152
5629,Lanterna,Sands,https://i.scdn.co/image/ab67616d0000b2735ac9dbbf5ea60039ef2a50eb,joy,8882,9381,5619,6370,3781
5630,Banco De Gaia,Big Men Cry,https://i.scdn.co/image/ab67616d0000b273b3583b010356bdd32322dd76,anger,862,10637,7987,3674,6567
5631,The Sadies,Stories Often Told,https://i.scdn.co/image/ab67616d0000b2733bd8d1dac5ecde781c048694,anger,893,7574,10598,6550,9722
5632,"Busdriver, Daedelus, Radioinactive",The Weather,https://i.scdn.co/image/ab67616d0000b273f8be73bc60b6916b1300b1ec,anger,9263,1220,1558,1312,5444
5633,Dirty Vegas,Dirty Vegas,https://i.scdn.co/image/ab67616d0000b273d8868b0e78659c2b15bd0e40,sadness,9427,9668,1590,420,10754
5634,Monster Movie,Last Night Something Happened,https://i.scdn.co/image/ab67616d0000b273be62f693d3cdc42915ac52e8,surprise,5711,8144,506,6911,1574
5635,Skeleton Key,Obtainium,https://i.scdn.co/image/ab67616d0000b273989eba63ab811e2dbe0f6de7,anger,956,4937,1843,6576,6504
5636,Andrew W.K.,I Get Wet,https://i.scdn.co/image/ab67616d0000b273e4d5b8415d3861bba6572673,joy,6252,3973,8176,3335,3931
5637,They Might Be Giants,No!,https://i.scdn.co/image/ab67616d0000b273b104185756c1030d3a0dedf4,surprise,1315,10237,10772,7870,1761
5638,Atmosphere,God Loves Ugly,https://i.scdn.co/image/ab67616d0000b2735014b2c4653a8d661cf73402,joy,2835,7879,9256,434,2755
5639,The Go! Team,Rolling Blackouts,https://i.scdn.co/image/ab67616d0000b273c49c803ce695999866ea5d6c,sadness,2533,1311,11018,10010,5042
5640,The Dirtbombs,Party Store,https://i.scdn.co/image/ab67616d0000b273c582f213f05d55b2bea9e6cb,anger,5539,5385,8566,9999,1353
5641,Death,"Spiritual, Mental, Physical",https://i.scdn.co/image/ab67616d0000b273124ef9117033b820fc891125,surprise,4681,7286,8452,9586,2245
5642,MEN,Talk About Body,https://i.scdn.co/image/ab67616d0000b2730dd4c71913851bb798f8f548,anger,8853,11007,10508,4001,10371
5643,Gayngs,Relayted,https://i.scdn.co/image/ab67616d0000b273e1d074be947059aadf0014f0,joy,9110,10009,4834,2131,8912
5644,Flying Lotus,Cosmogramma,https://i.scdn.co/image/ab67616d0000b273a9e54a589a171c955c54ed79,joy,47,9666,10693,9272,9645
5645,Emily Jane White,Victorian America,https://i.scdn.co/image/ab67616d0000b2736998969a579a7a3b909d231b,sadness,7,7346,7382,2494,7216
5646,Booka Shade,More!,https://i.scdn.co/image/ab67616d0000b273a7cc74ef790c2a68c426c96a,joy,8935,8,3264,10670,10940
5647,The New Pornographers,Together,https://i.scdn.co/image/ab67616d0000b2730976ca8ec8295a1c8ce11b2d,joy,9029,8049,6627,10585,3473
5648,Baby Dee,A Book of Songs for Anne Marie,https://i.scdn.co/image/ab67616d0000b2731d05e2465d78eb825aed8044,joy,3698,4389,1374,8973,4828
5649,Radio Citizen,Berlin Serengeti,https://i.scdn.co/image/ab67616d0000b27363b296c445e641ca4bc50ae7,joy,9459,4723,9932,7934,10637
5650,Sparklehorse,Dreamt for Light Years in the Belly of a Mountain,https://i.scdn.co/image/ab67616d0000b2735f46c411b619644a815215b3,joy,4920,6490,8136,7853,9016
5651,Four Tet,Remixes,https://i.scdn.co/image/ab67616d0000b273fb23e823f38f17606ff33924,joy,3966,2171,1596,736,8794
5652,Dani Siciliano,Slappers,https://i.scdn.co/image/ab67616d0000b273f18aa91e2906d2ca681b37fb,surprise,1750,8275,3052,5087,7292
5653,My Morning Jacket,Okonokos,https://i.scdn.co/image/ab67616d0000b2737d2572fba5ccd0e1152ff89a,surprise,405,5807,3240,4048,9920
5654,Guns N' Roses,Chinese Democracy,https://i.scdn.co/image/ab67616d0000b273e29a351729da4d29214e54e2,sadness,7576,8593,8147,8965,4180
5655,Gojira,The Way of All Flesh,https://i.scdn.co/image/ab67616d0000b27395d75c4cad157c2a8f465d6e,sadness,601,433,9261,3466,10524
5656,Wild Beasts,"Limbo, Panto",https://i.scdn.co/image/ab67616d0000b2735144cb1a81a8543c29e57f55,sadness,3221,10265,3128,5530,1981
5657,Death Cab for Cutie,Something About Airplanes,https://i.scdn.co/image/ab67616d0000b2732b71d0e4a8af4e9b409f0ac3,anger,2137,4911,4074,5235,8645
5658,The Gaslight Anthem,The '59 Sound,https://i.scdn.co/image/ab67616d0000b27300c36829bdda55e45319f295,sadness,9987,5609,5197,1379,3784
5659,"nothing,nowhere.",ruiner,https://i.scdn.co/image/ab67616d0000b273a6b4b633c0ed80c853e9ac50,sadness,407,3094,10078,1360,9668
5660,Tinashe,Joyride,https://i.scdn.co/image/ab67616d0000b27318f6301030fcb2e5199cdd51,joy,6204,418,729,10246,1510
5661,Littlebabyangel,Gada,https://i.scdn.co/image/ab67616d0000b2732fed8f9944a9c23a29eea9a9,anger,10129,7538,3762,2403,5883
5662,Mouse on Mars,Dimensional People,https://i.scdn.co/image/ab67616d0000b2736f1685fd18daff149c4cfd70,surprise,6762,5220,2184,3592,1769
5663,Princess Nokia,A Girl Cried Red,https://i.scdn.co/image/ab67616d0000b27363c586be3ab977e53fd3e71c,sadness,755,25,1754,7427,4675
5664,Cities Aviv,Black Pleasure,https://i.scdn.co/image/ab67616d0000b273f837161978fa90a035b1eda4,anger,4181,2738,6702,822,2452
5665,Rihanna,Unapologetic,https://i.scdn.co/image/ab67616d0000b2730e6cedee56e37a9a65f2164d,joy,2760,6891,8023,9590,4734
5666,Roc Marciano,Reloaded,https://i.scdn.co/image/ab67616d0000b273dae3d94db96ece198d028a3f,anger,6550,8363,7560,9722,10598
5667,P.O.S,We Don't Even Live Here,https://i.scdn.co/image/ab67616d0000b273b9afa4aab7818c01203df3d2,anger,3983,3027,4585,10358,2776
5668,Jessica Pratt,Jessica Pratt,https://i.scdn.co/image/ab67616d0000b273b08b03568a66e28766423f9b,surprise,4355,6922,10901,9690,8900
5669,Porches,Pool,https://i.scdn.co/image/ab67616d0000b273c2d6a4fe3a0ea5e3e8bd005d,surprise,3821,6355,9852,6343,10810
5670,Alex Smoke,Love Over Will,https://i.scdn.co/image/ab67616d0000b2735ad9d3366044e17b04903533,surprise,2814,5685,4594,1582,2832
5671,Nap Eyes,Thought Rock Fish Scale,https://i.scdn.co/image/ab67616d0000b27315a9905fe380a3cd5609a782,surprise,4454,5605,6865,5132,6473
5672,Cross Record,Wabi-Sabi,https://i.scdn.co/image/ab67616d0000b273ffa208678937c4661a9c58ea,surprise,6182,7058,3470,10805,10437
5673,Eric Prydz,Opus,https://i.scdn.co/image/ab67616d0000b27324492f2ba3a1d995e1faf5d8,sadness,7650,5090,7477,2220,8864
5674,Survival,Survival,https://i.scdn.co/image/ab67616d0000b27395160d6f3acaba5aad225294,joy,110,2917,9495,286,6361
5675,The National,Trouble Will Find Me,https://i.scdn.co/image/ab67616d0000b273a91e8d79776c6f83fa22ce72,sadness,10621,4571,4869,9264,10853
5676,Scout Niblett,It's Up to Emma,https://i.scdn.co/image/ab67616d0000b273a3ccb27b838111349a7f4fd6,anger,9687,4105,8674,2231,8550
5677,Laura Mvula,Sing to the Moon,https://i.scdn.co/image/ab67616d0000b273d78e6a82dbbdcc9c7786e84c,joy,9918,10606,9951,10557,5185
5678,Daft Punk,Random Access Memories,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,joy,147,9081,2573,5455,9347
5679,Cathedral,The Last Spire,https://i.scdn.co/image/ab67616d0000b2738e55fe53584b3ef1b5321aff,sadness,2097,6184,7610,4968,7059
5680,Grandaddy,Last Place,https://i.scdn.co/image/ab67616d0000b27316c5dfe930afd7857ab52e70,sadness,263,6868,5537,4640,4750
5681,Immolation,Atonement,https://i.scdn.co/image/ab67616d0000b2730393f428761dbdb5c66780a6,sadness,4356,9126,4071,6825,10639
5682,Elliott Smith,Either/Or: Expanded Edition,https://i.scdn.co/image/ab67616d0000b273021e2d04995f332bb343fd60,anger,2729,4173,2174,2780,474
5683,WHY?,Moh Lhean,https://i.scdn.co/image/ab67616d0000b273e5f5f451d3295b17a4ce39eb,sadness,8527,8020,102,10672,3877
5684,Erasmo Carlos,Erasmo Carlos E Os Tremendões,https://i.scdn.co/image/ab67616d0000b273eb57c4dbff05b839d61e9941,surprise,9707,1304,8497,8444,3934
5685,Ibibio Sound Machine,Uyai,https://i.scdn.co/image/ab67616d0000b2739f98067a9f444609bfa3f3e8,surprise,9079,1582,554,5670,5015
5686,The Magnetic Fields,50 Song Memoir,https://i.scdn.co/image/ab67616d0000b27387f1bbe8894d18e1acca76b3,anger,8327,10924,7064,1261,6161
5687,Peter Silberman,Impermanence,https://i.scdn.co/image/ab67616d0000b273fc43222670ec9963af5a398a,anger,4835,2678,3043,5189,2883
5688,Sleaford Mods,ENGLiSH TAPAS,https://i.scdn.co/image/ab67616d0000b273962ccf41e39a9cb57a784378,anger,5980,3339,3052,6064,8557
5689,The Tyde,Once,https://i.scdn.co/image/ab67616d0000b273d6e8a875e79441be64e6bf0b,surprise,2285,2523,4808,5653,6441
5690,Daft Punk,Discovery,https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2,joy,3239,2067,1725,8743,2429
5691,Sixth Great Lake,Up the Country,https://i.scdn.co/image/ab67616d0000b27367630547f99f2e4d4e654e74,joy,8008,268,4492,10520,10220
5692,Blake Babies,God Bless the Blake Babies,https://i.scdn.co/image/ab67616d0000b27311d3ee1ffa2c1bcbfdd52a29,sadness,9257,1743,5277,6232,6247
5693,Wagon Christ,Musipal,https://i.scdn.co/image/ab67616d0000b273bc544ef30613e1f95479b9e9,joy,2051,10660,7273,8520,7079
5694,Kings of Convenience,Quiet is the New Loud,https://i.scdn.co/image/ab67616d0000b273394fb1e1c77613bb96b9d5ff,surprise,10088,373,8095,7897,1020
5695,Shannon Shaw,Shannon in Nashville,https://i.scdn.co/image/ab67616d0000b27314236c74acdac2de9009ff0b,sadness,5480,402,8174,1191,5017
5696,Kadhja Bonet,Childqueen,https://i.scdn.co/image/ab67616d0000b27316c4b8dc2a21e69b5c65e95e,surprise,7595,1881,6500,5452,3185
5697,The Band,The Band,https://i.scdn.co/image/ab67616d0000b2735726e327fd968a6fb5974350,anger,127,3249,3188,10675,5171
5698,Maps & Atlases,Lightlessness Is Nothing New,https://i.scdn.co/image/ab67616d0000b27349037d7f6a1ef173c7b57023,sadness,7356,9740,9561,5996,8071
5699,Brandon Wardell,An ASMR Album,https://i.scdn.co/image/ab67616d0000b2739efbf07aad3ccb336901804e,joy,4114,3100,31,2587,6492
5700,Snail Mail,Lush,https://i.scdn.co/image/ab67616d0000b273d6c9b06173aa0faf1edbae66,joy,5722,7312,64,1972,10050
5701,Venetian Snares,Winter in the Belly of a Snake,https://i.scdn.co/image/ab67616d0000b273d2abaea4a13c5bd59de6b2d9,surprise,10322,7773,3531,9814,8386
5702,Com.a,Shot of Love,https://i.scdn.co/image/ab67616d0000b273d646d35b994e410ab859348f,joy,6246,617,90,9992,162
5703,Burnside Project,"The Networks, The Circuits, The Streams, The Harmonies",https://i.scdn.co/image/ab67616d0000b273c08a97b6730ade62f65e8e2c,surprise,9368,677,4660,5102,2289
5704,Deerhoof,Apple O’,https://i.scdn.co/image/ab67616d0000b273fbeb8d7818a40a5e34b0c973,anger,521,5822,1047,2879,579
5705,Califone,Quicksand/Cradlesnakes,https://i.scdn.co/image/ab67616d0000b273c7b97c3de03e3fa99aca40c2,anger,2780,474,8109,5963,1189
5706,Sole,Selling Live Water,https://i.scdn.co/image/ab67616d0000b273431ca671a48ee270342d84d8,anger,4582,4166,5105,9919,3887
5707,First Aid Kit,Stay Gold,https://i.scdn.co/image/ab67616d0000b2738b807fc9cf395e6f7182a845,sadness,4601,8340,1295,3333,2422
5708,Led Zeppelin,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b27390a50cfe99a4c19ff3cbfbdb,joy,10980,731,2706,6963,7434
5709,The Atlas Moth,The Old Believer,https://i.scdn.co/image/ab67616d0000b27312f870cef95e1fba09074636,joy,8978,3699,3240,5395,1936
5710,Tomas Barfod,Love Me,https://i.scdn.co/image/ab67616d0000b2738b68559e0715927b449b24ad,sadness,8884,296,4691,7475,6933
5711,The Fresh & Onlys,House of Spirits,https://i.scdn.co/image/ab67616d0000b273464e26ee9aab84f302a93452,surprise,8377,9426,7323,2047,1803
5712,Craft Spells,Nausea,https://i.scdn.co/image/ab67616d0000b273b7c1dfd9e599c016ed36a35b,sadness,5323,6502,10007,9646,2618
5713,Magnet,The Tourniquet,https://i.scdn.co/image/ab67616d0000b273f1981e2faf36f22156e0cc1c,anger,4263,582,3358,683,4233
5714,Graham Coxon,Love Travels at Illegal Speeds,https://i.scdn.co/image/ab67616d0000b273301544bfa1ce425a3f0aebdf,joy,8774,8775,10599,4932,8141
5715,Living Things,Ahead of the Lions,https://i.scdn.co/image/ab67616d0000b2739b86cb03798e68472fe2b5cb,anger,6014,9979,3729,702,1930
5716,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,https://i.scdn.co/image/ab67616d0000b273b69305453557868ea05a8fe4,joy,2335,259,7324,3815,1739
5717,Porches,The House,https://i.scdn.co/image/ab67616d0000b2731abbe7b39a9e624a261a3d7c,sadness,2680,9175,3932,5471,3422
5718,BØRNS,Blue Madonna,https://i.scdn.co/image/ab67616d0000b273200a3273cf1334821c4a9e48,joy,4377,3913,9549,6253,1702
5719,Cadence Weapon,Cadence Weapon,https://i.scdn.co/image/ab67616d0000b273da8b8527598c4dba14e414cb,sadness,5511,4943,9644,5254,3023
5720,The-Dream,Love/Hate,https://i.scdn.co/image/ab67616d0000b2739a8f27b26742f75308404cb8,joy,6587,10566,7022,5540,128
5721,Todd Rundgren,Something/Anything?,https://i.scdn.co/image/ab67616d0000b273572add334f45441a292ed9fb,sadness,828,11033,388,8142,6507
5722,Glen Hansard,Between Two Shores,https://i.scdn.co/image/ab67616d0000b27333f0147e70697b9c4360a0fe,joy,5700,10050,5537,8065,2879
5723,Hoodrich Pablo Juan,Rich Hood,https://i.scdn.co/image/ab67616d0000b2734b7a00590f2104de96a5b1e9,anger,1150,6698,10782,2379,3796
5724,Superchunk,Leaves in the Gutter,https://i.scdn.co/image/ab67616d0000b2733ea9cd61d6858b75e60da700,anger,3780,0,6051,6424,10693
5725,Bat for Lashes,Two Suns,https://i.scdn.co/image/ab67616d0000b273afc7f24386f4be46830537b5,sadness,3474,5284,8912,5997,2320
5726,Circlesquare,Songs About Dancing and Drugs,https://i.scdn.co/image/ab67616d0000b2735ba120c2ba738b1289c0d8d2,joy,611,4259,4816,2892,7728
